id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
37731,54,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18327,66,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,10605,0,40,United-States,>50K
7326,22,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
34770,35,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
43351,27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,60,China,<=50K
43583,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
18882,25,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,65,Canada,>50K
36024,55,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K
11869,57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Taiwan,>50K
33678,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K
2139,76,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
27525,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
41940,34,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4064,0,50,United-States,<=50K
11512,24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
25804,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
27688,38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
14363,38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
5644,55,Private,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
48530,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
4021,71,Private,11th,7,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,75,United-States,<=50K
28495,20,,Assoc-voc,11,Never-married,,Own-child,Black,Female,0,0,15,United-States,<=50K
7381,28,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
5451,36,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
12529,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30492,18,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
7581,30,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
33670,23,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
46249,35,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K
33068,53,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,2202,0,40,United-States,<=50K
22748,33,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
13910,54,Private,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
22371,31,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
34473,40,Private,Masters,14,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
10265,35,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
32056,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,<=50K
2274,35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States,>50K
36716,20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
24415,61,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
42160,58,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
11087,60,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,South,>50K
17249,46,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,<=50K
27937,69,Private,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,8,United-States,<=50K
39367,52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
310,58,Private,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
42026,59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
24159,35,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
1349,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
26797,27,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
44918,25,Private,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
13657,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
41872,65,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,>50K
38243,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
15268,26,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,44,United-States,<=50K
25859,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
4388,44,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
27428,67,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
15159,60,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,12,United-States,<=50K
30000,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,United-States,>50K
33881,41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
3640,44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20724,37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Jamaica,>50K
16029,27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25835,28,Self-emp-not-inc,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,21,Guatemala,<=50K
10964,17,,10th,6,Never-married,,Own-child,White,Male,0,0,10,Poland,<=50K
31470,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
15839,60,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,42,United-States,<=50K
1114,31,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,Portugal,>50K
37344,22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,46,United-States,<=50K
37250,56,State-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K
24280,59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,15,United-States,<=50K
27737,22,,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,<=50K
31855,33,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Canada,<=50K
12217,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,26,United-States,<=50K
44254,33,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,1590,60,United-States,<=50K
11083,39,Private,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
20337,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
17852,38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45568,22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,48,,<=50K
41522,24,,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,60,United-States,<=50K
42065,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
7722,30,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
25005,57,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,<=50K
11127,39,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650,0,48,United-States,<=50K
36084,60,Federal-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,4934,0,40,United-States,>50K
18054,67,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,<=50K
19464,48,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
10108,39,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
42049,44,Private,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46380,29,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28456,26,Private,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
30108,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
33763,47,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44856,31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
37591,19,,Some-college,10,Never-married,,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
26933,18,Private,12th,8,Never-married,Other-service,Own-child,Black,Female,0,0,32,United-States,<=50K
46321,40,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
27718,59,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
13152,44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
15240,47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
10066,61,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,<=50K
34650,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
38462,41,,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Mexico,<=50K
4825,60,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
44120,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1602,20,United-States,<=50K
34196,59,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
43633,38,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
40911,55,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
33017,32,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10308,71,Self-emp-not-inc,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,<=50K
30704,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27619,26,Local-gov,Bachelors,13,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
9011,25,,5th-6th,3,Never-married,,Unmarried,White,Female,0,0,25,El-Salvador,<=50K
6457,34,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38330,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K
28827,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,35,United-States,<=50K
7580,20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
27345,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
42034,27,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,60,United-States,>50K
38491,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
22511,23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37301,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K
4593,41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103,0,40,United-States,>50K
7389,32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23128,20,,Assoc-voc,11,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
6331,31,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
8427,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
769,48,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
20063,45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32993,42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,<=50K
13724,46,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40770,69,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,20051,0,15,United-States,>50K
17173,39,,Bachelors,13,Divorced,,Own-child,Black,Female,0,0,40,United-States,<=50K
13603,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
26277,67,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27164,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43879,43,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,40,United-States,<=50K
39889,33,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
12008,20,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
36097,40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
7721,34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,>50K
9331,45,,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,40,United-States,<=50K
22231,36,State-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
12789,31,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,<=50K
43454,31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,14084,0,60,United-States,>50K
26804,66,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
16262,45,Private,Masters,14,Separated,Tech-support,Unmarried,White,Female,0,0,36,United-States,<=50K
17037,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
39010,25,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37688,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,Hungary,<=50K
36566,37,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
31513,46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35369,33,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,48,United-States,>50K
7756,24,Private,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,50,South,<=50K
29790,23,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
42538,51,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
44898,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13470,35,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,Mexico,<=50K
45671,37,Self-emp-not-inc,Bachelors,13,Separated,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
45645,23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22692,42,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,Mexico,<=50K
9975,40,Private,Some-college,10,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38765,52,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,3770,40,United-States,<=50K
15182,31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,Mexico,<=50K
29596,50,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,40,United-States,>50K
23729,35,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
39318,26,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
9282,58,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,2202,0,56,United-States,<=50K
44205,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
2409,41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K
26378,38,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
343,59,Private,12th,8,Widowed,Machine-op-inspct,Other-relative,White,Female,0,0,48,United-States,<=50K
28336,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
30177,24,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
11916,51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
